iso3,country,pillar,module,indicator_id,indicator_name,indicator_type,variable_name,question,hierarchy_level,data_type,response,response_value,normalized_response_value,weight,score,parent,row_order,question_order,wip,wib,wim,regional_hub,un_region,barometer_region
SAU,Saudi Arabia,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.c.EXTENT,"3;Are there any notable exceptions? (E.g., defence sector.)",4,supporting,The legal framework cover all sectors in the whole country.,,,,,G.PF.PUB-FINANCE.c,2.2,51516,0.065,0.0195,0.45,Birzeit University,Western Asia,Middle East and North Africa
SAU,Saudi Arabia,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND,To what extent is government budget and spending information (budget execution) available as structured open data?,1,response,,,,,30.1,A.PF.BUDGETSPEND,0,51517,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
SAU,Saudi Arabia,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND,To what extent is government budget and spending information (budget execution) available as structured open data?,1,justification,"The Saudi Ministry of Finance publish quarterly the state budget performance report, and data is available updated since 2017 until Q2 2021 (1).

Some datasets are published on the national open data portal including budget and spend of some ministries (2), some spend data, but does not include government budget and spending information.

## References

1- https://www.mof.gov.sa/en/financialreport/2021/Pages/default.aspx
2- https://data.gov.sa/Data/ar/dataset?_organization_limit=0&tags=%D9%85%D9%8A%D8%B2%D8%A7%D9%86%D9%8A%D8%A9",,,,,A.PF.BUDGETSPEND,1,51517,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
SAU,Saudi Arabia,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND,1,1,example,[Sample State budget performance report Q2 2021](https://2021-files.globaldatabarometer.org/203/GBo38qE-Sample%20Saudi%20arabia%20budget%20performance%20Q2E2021-210802.pdf),,,,,A.PF.BUDGETSPEND,3,51517,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
SAU,Saudi Arabia,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.a,Existence,2,response,,,,1,1,A.PF.BUDGETSPEND,0,51518,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
SAU,Saudi Arabia,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.a.ONLINE,Is this data available online in any form?,4,response,"Data is available from government, or because of government actions.",2,1,,,A.PF.BUDGETSPEND.a,0,51519,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
SAU,Saudi Arabia,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.a.ONLINE,"1,2;Please provide a URL(s) for where this data can be found.",4,supporting,"https://www.mof.gov.sa/en/financialreport/2021/Pages/default.aspx
https://www.my.gov.sa/wps/portal/snp/aboutksa/governmentBudget",,,,,A.PF.BUDGETSPEND.a,2.2,51519,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
SAU,Saudi Arabia,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e,Elements,2,response,,,,100,30.1,A.PF.BUDGETSPEND,0,51520,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
SAU,Saudi Arabia,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e1,Kinds of data:,3,response,,,,20,2.9,A.PF.BUDGETSPEND.e,0,51521,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
SAU,Saudi Arabia,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e1.PROPOSED,"There is structured data available on the executive budget proposal in gross terms, including spending on annual and multi-annual investment projects.",4,response,No,0,0,2.84,0,A.PF.BUDGETSPEND.e.e1,0,51522,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
SAU,Saudi Arabia,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e1.AMENDED,There is structured data available on amended budgets (when applicable) or amendments of the enacted budget.,4,response,No,0,0,2.84,0,A.PF.BUDGETSPEND.e.e1,0,51523,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
SAU,Saudi Arabia,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e1.APPROVED,"There is structured data available on the approved or enacted budget in gross terms, including spending on annual and multi-annual investment projects.",4,response,Partially,1,0.5,2.9,1.45,A.PF.BUDGETSPEND.e.e1,0,51524,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
SAU,Saudi Arabia,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e1.APPROVED,1;Please briefly explain your 'Partially' answer.,4,supporting,According to research for the Open Budget Index 2021 (still embargoed but to be made public in May 2022) the document/information is publicly available online,,,,,A.PF.BUDGETSPEND.e.e1,2.1,51524,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
SAU,Saudi Arabia,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e1.SGA,"There is structured data about government budget execution or spending, in gross terms and on an accrual basis, including spending in annual and multi-annual investment projects.",4,response,Partially,1,0.5,2.9,1.45,A.PF.BUDGETSPEND.e.e1,0,51525,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
SAU,Saudi Arabia,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e1.SGA,1;Please briefly explain your 'Partially' answer.,4,supporting,According to research for the Open Budget Index 2021 (still embargoed but to be made public in May 2022) the document/information is publicly available online.,,,,,A.PF.BUDGETSPEND.e.e1,2.1,51525,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
SAU,Saudi Arabia,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e1.EXTRASPENDING,"There is structured data about the government's extrabudgetary funds spending, in gross terms and on an accrual basis.",4,response,No,0,0,2.84,0,A.PF.BUDGETSPEND.e.e1,0,51526,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
SAU,Saudi Arabia,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e1.SOCIALSECURITY,"There is structured data about the government's social security spending, in gross terms and on an accrual basis.",4,response,No,0,0,2.84,0,A.PF.BUDGETSPEND.e.e1,0,51527,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
SAU,Saudi Arabia,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e1.PUBCORP,"There is structured data about public corporations' spending, in gross terms and on an accrual basis.",4,response,No,0,0,2.84,0,A.PF.BUDGETSPEND.e.e1,0,51528,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
SAU,Saudi Arabia,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e2,Data fields and quality:,3,response,,,,20,2.5,A.PF.BUDGETSPEND.e,0,51529,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
SAU,Saudi Arabia,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e2.ADMIN,Budget entries have administrative classifications to an internationally agreed standard. ,4,response,Partially,1,0.5,2.5,1.25,A.PF.BUDGETSPEND.e.e2,0,51530,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
SAU,Saudi Arabia,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e2.ADMIN,"1,2;If budget and spending data can be found in multiple datasets, please provide the URL where administrative classifications are located.",4,supporting,There is some information on budget performace in administrative classification https://mof.gov.sa/en/financialreport/2020/Documents/Q4-2020-.pdf,,,,,A.PF.BUDGETSPEND.e.e2,2,51530,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
SAU,Saudi Arabia,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e2.ECON,Budget entries have economic classifications to an internationally agreed standard.,4,response,Partially,1,0.5,2.5,1.25,A.PF.BUDGETSPEND.e.e2,0,51531,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
SAU,Saudi Arabia,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e2.ECON,"1,2;If budget and spending data can be found in multiple datasets, please provide the URL where economic classifications are located.",4,supporting,There is some information on budget performance on economic classification https://mof.gov.sa/en/financialreport/2020/Documents/Q4-2020-.pdf,,,,,A.PF.BUDGETSPEND.e.e2,2,51531,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
SAU,Saudi Arabia,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e2.FUNC,Budget entries have functional classifications to an internationally agreed standard.,4,response,No,0,0,2.5,0,A.PF.BUDGETSPEND.e.e2,0,51532,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
SAU,Saudi Arabia,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e2.PROGRAM,Budget entries have program classifications according to an internationally agreed standard. ,4,response,No,0,0,2.5,0,A.PF.BUDGETSPEND.e.e2,0,51533,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
SAU,Saudi Arabia,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e2.TRANSACTION,Information about individual financial transactions or expenditures is available at the most disaggregated level of the economic classification level.,4,response,No,0,0,2.5,0,A.PF.BUDGETSPEND.e.e2,0,51534,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
SAU,Saudi Arabia,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e2.CROSSCUTTING,"Data is disaggregated by cross-cutting programs, or issues such as SDGs, climate action, gender budgeting, etc,",4,response,No,0,0,2.5,0,A.PF.BUDGETSPEND.e.e2,0,51535,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
SAU,Saudi Arabia,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e2.COMMONID,The data contains common identifiers to connect budget and budget performance data.,4,response,No,0,0,2.5,0,A.PF.BUDGETSPEND.e.e2,0,51536,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
SAU,Saudi Arabia,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e2.PROJECT,"The data contains identifiers that can be used to connect budget data with data on major projects (e.g., infrastructure construction) and procurement processes.",4,response,No,0,0,2.5,0,A.PF.BUDGETSPEND.e.e2,0,51537,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
SAU,Saudi Arabia,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e3,"Data openness, timing, and structure:",3,response,,,,60,24.7,A.PF.BUDGETSPEND.e,0,51538,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
SAU,Saudi Arabia,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e3.FREE,Dataset is available free of charge.,4,response,Yes,2,1,10.6,10.6,A.PF.BUDGETSPEND.e.e3,0,51539,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
SAU,Saudi Arabia,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e3.LICENSE,Data is openly licensed.,4,response,No,0,0,10.6,0,A.PF.BUDGETSPEND.e.e3,0,51540,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
SAU,Saudi Arabia,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e3.LICENSE,"0;If there are explicit restrictions placed on re-use of the dataset, briefly describe those here.",4,supporting,There is no explicit open data license.,,,,,A.PF.BUDGETSPEND.e.e3,2,51540,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
SAU,Saudi Arabia,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e3.LANG,"Data is available in all the country’s official or national languages. If the country has no official or national languages, data is available in the major languages of the country.",4,response,Yes,2,1,0,0,A.PF.BUDGETSPEND.e.e3,0,51541,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
SAU,Saudi Arabia,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e3.LANG,"1,2;Please briefly describe the language coverage available.",4,supporting,Arabic and English,,,,,A.PF.BUDGETSPEND.e.e3,2,51541,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
SAU,Saudi Arabia,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e3.TOOLS,There are accessible and open official tools available to help users explore data.,4,response,No,0,0,3.5,0,A.PF.BUDGETSPEND.e.e3,0,51542,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
SAU,Saudi Arabia,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e3.TIMELY,Data is timely and updated.,4,response,Yes,2,1,10.6,10.6,A.PF.BUDGETSPEND.e.e3,0,51543,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
SAU,Saudi Arabia,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e3.TIMELY,"1,2;When was the most recent update to this dataset?",4,supporting,2021,,,,,A.PF.BUDGETSPEND.e.e3,2,51543,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
SAU,Saudi Arabia,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e3.HISTORICAL,Historical data is available that allows users to track change over time.,4,response,Yes,2,1,3.5,3.5,A.PF.BUDGETSPEND.e.e3,0,51544,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
SAU,Saudi Arabia,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e3.HISTORICAL,"1,2;For what time period(s) (e.g., start and end dates) is data available? ",4,supporting,2017-2021,,,,,A.PF.BUDGETSPEND.e.e3,2.1,51544,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
SAU,Saudi Arabia,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e3.MACHINE_READABLE,Data is provided in machine-readable format(s),4,response,No,0,0,10.6,0,A.PF.BUDGETSPEND.e.e3,0,51545,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
SAU,Saudi Arabia,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e3.BULK,The machine-readable dataset is available as a whole,4,response,No,0,0,10.6,0,A.PF.BUDGETSPEND.e.e3,0,51546,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
SAU,Saudi Arabia,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.eb,Negative scoring:,3,response,,,,-20,0,A.PF.BUDGETSPEND.e,0,51547,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
SAU,Saudi Arabia,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.eb.MISSINGDATA,This information is missing required data.,4,response,There is no evidence of data gaps.,0,0,-10,0,A.PF.BUDGETSPEND.e.eb,0,51548,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
SAU,Saudi Arabia,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.eb.COVIDAFFECTED,The availability of this data has been affected by government response to COVID-19.,4,response,No,0,0,-10,0,A.PF.BUDGETSPEND.e.eb,0,51549,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
SAU,Saudi Arabia,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.c,Extent,2,response,,,,1,1,A.PF.BUDGETSPEND,0,51550,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
SAU,Saudi Arabia,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.c.EXTENT,How comprehensive is the data assessed?,4,response,"The data assessed covers the majority of the public sector (including sub-national government, state-owned enterprises or corporations, and extrabudgetary funds; i.e., a consolidated dataset).",3,1,,,A.PF.BUDGETSPEND.c,0,51551,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
SAU,Saudi Arabia,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.c.EXTENT,"0,1,2,3;Please, briefly explain your answer.",4,supporting,Data covers all sectors and the whole kingdom.,,,,,A.PF.BUDGETSPEND.c,2,51551,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE,"To what extent do relevant laws, regulations, policies, and guidance provide a basis for collecting and publishing data on public finances? (E.g., government budgets, government spending, debt, and borrowing.)",1,response,,,,,0,G.PF.PUB-FINANCE,0,51497,0.065,0.0195,0.45,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE,"To what extent do relevant laws, regulations, policies, and guidance provide a basis for collecting and publishing data on public finances? (E.g., government budgets, government spending, debt, and borrowing.)",1,justification,"Public finance in Qatar is subject to Law No. (2) of 2015 promulgating the State's Financial System Law (1). Ministry of finance is the government entity responsible for the state budget in Qatar (2).

## References

1- https://www.almeezan.qa/LawView.aspx?opt&LawID=6642&language=ar
2- https://www.mof.gov.qa/ar/Pages/StateBudget2021.aspx",,,,,G.PF.PUB-FINANCE,1,51497,0.065,0.0195,0.45,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.a,Existence,2,response,,,,1,0.6,G.PF.PUB-FINANCE,0,51498,0.065,0.0195,0.45,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.a.EXIST,"Are there laws, policies, or regulations requiring collection or publication of this information in any form?",4,response,They exist and are operational.,2,1,,,G.PF.PUB-FINANCE.a,0,51499,0.065,0.0195,0.45,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.a.EXIST,"1,2;Please provide brief details.",4,supporting,Law No. (2) of 2015 promulgating the State's Financial System Law,,,,,G.PF.PUB-FINANCE.a,2,51499,0.065,0.0195,0.45,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.a.DATARULES,"Do relevant laws, policies, regulations, or guidance discuss the publication of open data?",4,response,"There is no mention of data or the publication of data in relevant laws, policies, or guidance.",0,0,,,G.PF.PUB-FINANCE.a,0,51500,0.065,0.0195,0.45,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.e,Elements,2,response,,,,100,0,G.PF.PUB-FINANCE,0,51501,0.065,0.0195,0.45,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.e.e1,"Provisions for definitions, kinds, and fields:",3,response,,,,50,0,G.PF.PUB-FINANCE.e,0,51502,0.065,0.0195,0.45,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.e.e1.SUMMARY,Summary reports must be provided as structured data.,4,response,No,0,0,8.5,0,G.PF.PUB-FINANCE.e.e1,0,51503,0.065,0.0195,0.45,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.e.e1.TRANSACTIONS,Expenditure information at the most disaggregated level of the economic classification must be provided as structured data. ,4,response,No,0,0,8.3,0,G.PF.PUB-FINANCE.e.e1,0,51504,0.065,0.0195,0.45,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.e.e1.EXECBUDGET,The rules/guidance require executive budget proposal information to be provided as structured data.,4,response,No,0,0,8.3,0,G.PF.PUB-FINANCE.e.e1,0,51505,0.065,0.0195,0.45,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.e.e1.ENACTED,The rules/guidance require the approved or enacted budget to be provided as structured data.,4,response,No,0,0,8.3,0,G.PF.PUB-FINANCE.e.e1,0,51506,0.065,0.0195,0.45,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.e.e1.INYEAR,The rules/guidance require in-year reports as structured data.,4,response,No,0,0,8.3,0,G.PF.PUB-FINANCE.e.e1,0,51507,0.065,0.0195,0.45,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.e.e1.YER,The rules/guidance require year-end reports as structured data.,4,response,No,0,0,8.3,0,G.PF.PUB-FINANCE.e.e1,0,51508,0.065,0.0195,0.45,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.e.e2,Provisions for data quality:,3,response,,,,20,0,G.PF.PUB-FINANCE.e,0,51509,0.065,0.0195,0.45,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.e.e2.AGENCY,The rules/guidance empower an agency or official to ensure the accurate and timely collection and publication of required data.,4,response,No,0,0,10,0,G.PF.PUB-FINANCE.e.e2,0,51510,0.065,0.0195,0.45,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.e.e2.VERIFICATION,The framework requires a verification process.,4,response,No,0,0,10,0,G.PF.PUB-FINANCE.e.e2,0,51511,0.065,0.0195,0.45,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.e.e3,"Provisions for openness, timing, and structure:",3,response,,,,30,0,G.PF.PUB-FINANCE.e,0,51512,0.065,0.0195,0.45,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.e.e3.TIMELY,The rules/guidance require that data is regularly updated.,4,response,No,0,0,15,0,G.PF.PUB-FINANCE.e.e3,0,51513,0.065,0.0195,0.45,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.e.e3.STRUCTURED,The rules/guidance support the collection of structured data.,4,response,No,0,0,15,0,G.PF.PUB-FINANCE.e.e3,0,51514,0.065,0.0195,0.45,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.c,Extent,2,response,,,,1,1,G.PF.PUB-FINANCE,0,51515,0.065,0.0195,0.45,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.c.EXTENT,"How comprehensive is the coverage of laws, regulations, policies, or guidance assessed for this question?",4,response,"The laws, regulations, policies or guidance assessed, or equivalent rules/guidance, apply across the whole public sector including national, sub-national, and local government.",3,1,,,G.PF.PUB-FINANCE.c,0,51516,0.065,0.0195,0.45,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.c.EXTENT,"3;Are there any notable exceptions? (E.g., defence sector.)",4,supporting,The law cover the whole country without any exceptions.,,,,,G.PF.PUB-FINANCE.c,2.2,51516,0.065,0.0195,0.45,Birzeit University,Western Asia,Middle East and North Africa
